timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-23T15:39:50.838,5,,PULLING,-0.01466,-15.013454,0.0,nan,25.0,25.0,25.0,-707.47,860.8,11.713988,-2.69,1.0,1.0,1.0
2026-06-23T15:39:51.222,5,,PULLING,0.486131,-14.512663,0.486131,nan,25.0,25.0,25.0,-704.78,860.8,12.492846,-13.45,1.0,1.0,1.0
2026-06-23T15:39:51.478,5,,PULLING,1.24686,-13.751934,1.24686,nan,25.0,25.0,25.0,-710.16,858.11,12.996467,-53.8,1.0,1.0,1.0
2026-06-23T15:39:51.734,5,,PULLING,2.513435,-12.485358,2.513435,nan,25.0,25.0,25.0,-704.78,858.11,13.503643,-72.63,1.0,1.0,1.0
2026-06-23T15:39:52.150,5,,PULLING,6.281057,-8.717736,6.281057,nan,25.0,25.0,25.0,-704.78,860.8,14.323337,-86.08,1.0,1.0,1.0
2026-06-23T15:39:52.422,5,,PULLING,9.962229,-5.036565,9.962229,nan,25.0,25.0,25.0,-707.47,712.85,14.872571,-69.94,1.0,1.0,1.0
2026-06-23T15:39:52.678,5,,PULLING,10.653286,-4.345508,10.653286,nan,25.0,25.0,25.0,-707.47,704.78,15.391265,-78.01,1.0,1.0,1.0
2026-06-23T15:39:53.078,5,,PULLING,11.487512,-3.511282,11.487512,nan,25.0,25.0,25.0,-707.47,581.04,16.177855,-67.25,1.0,1.0,1.0
2026-06-23T15:39:53.334,5,,PULLING,11.115523,-3.883271,11.487512,nan,25.0,25.0,25.0,-710.16,581.04,16.707067,-112.98,1.0,1.0,1.0
2026-06-23T15:39:53.590,5,,PULLING,11.56875,-3.430044,11.56875,nan,25.0,25.0,25.0,-710.16,581.04,17.214486,-142.57,1.0,1.0,1.0
2026-06-23T15:39:53.974,5,,PULLING,15.368773,0.369979,15.368773,nan,25.0,25.0,25.0,-710.16,583.73,17.985759,-126.43,1.0,1.0,1.0
2026-06-23T15:39:54.230,5,,PULLING,18.21045,3.211656,18.21045,nan,25.0,25.0,25.0,-710.16,586.42,18.498978,-129.12,1.0,1.0,1.0
2026-06-23T15:39:54.486,5,,PULLING,18.709423,3.710629,18.709423,nan,25.0,25.0,25.0,-710.16,586.42,19.006453,-123.74,1.0,1.0,1.0
2026-06-23T15:39:54.870,5,,PULLING,19.257852,4.259058,19.257852,nan,25.0,25.0,25.0,-710.16,586.42,19.781715,-145.26,1.0,1.0,1.0
2026-06-23T15:39:55.126,5,,PULLING,19.857522,4.858728,19.857522,nan,25.0,25.0,25.0,-710.16,589.11,20.291378,-199.06,1.0,1.0,1.0
2026-06-23T15:39:55.382,5,,PULLING,23.102242,8.103448,23.102242,nan,25.0,25.0,25.0,-710.16,589.11,20.798317,-215.2,1.0,1.0,1.0
2026-06-23T15:39:55.814,5,,PULLING,25.516643,10.517849,25.516643,nan,25.0,25.0,25.0,-707.47,591.8,21.657586,-153.33,1.0,1.0,1.0
2026-06-23T15:39:56.070,5,,PULLING,24.856191,9.857397,25.516643,nan,25.0,25.0,25.0,-707.47,591.8,22.178893,-231.34,1.0,1.0,1.0
2026-06-23T15:39:56.325,5,,PULLING,25.700833,10.702039,25.700833,nan,25.0,25.0,25.0,-710.16,594.49,22.68628,-250.17,1.0,1.0,1.0
2026-06-23T15:39:56.710,5,,PULLING,29.47352,14.474726,29.47352,nan,25.0,25.0,25.0,-710.16,594.49,23.447869,-161.4,1.0,1.0,1.0
2026-06-23T15:39:56.965,5,,PULLING,28.576625,13.577831,29.47352,nan,25.0,25.0,25.0,-710.16,594.49,23.971182,-228.65,1.0,1.0,1.0
2026-06-23T15:39:57.222,5,,PULLING,28.733574,13.73478,29.47352,nan,25.0,25.0,25.0,-710.16,594.49,24.477888,-236.72,1.0,1.0,1.0
2026-06-23T15:39:57.606,5,,PULLING,31.730298,16.731504,31.730298,nan,25.0,25.0,25.0,-710.16,594.49,25.262473,-244.79,1.0,1.0,1.0
2026-06-23T15:39:57.861,5,,PULLING,33.437513,18.43872,33.437513,nan,25.0,25.0,25.0,-715.54,594.49,25.762821,-271.69,1.0,1.0,1.0
2026-06-23T15:39:58.117,5,,PULLING,35.293303,20.294509,35.293303,nan,25.0,25.0,25.0,-715.54,597.18,26.270057,-271.69,1.0,1.0,1.0
2026-06-23T15:39:58.517,5,,PULLING,38.621438,23.622644,38.621438,nan,25.0,25.0,25.0,-712.85,597.18,27.082684,-285.14,1.0,1.0,1.0
2026-06-23T15:39:58.773,5,,PULLING,40.048814,25.05002,40.048814,nan,25.0,25.0,25.0,-707.47,597.18,27.586637,-220.58,1.0,1.0,1.0
2026-06-23T15:39:59.029,5,,PULLING,39.520148,24.521354,40.048814,nan,25.0,25.0,25.0,-707.47,599.87,28.094012,-231.34,1.0,1.0,1.0
2026-06-23T15:39:59.413,5,,PULLING,36.230412,21.231618,40.048814,nan,25.0,25.0,25.0,-712.85,599.87,28.865083,-190.99,1.0,1.0,1.0
2026-06-23T15:39:59.669,5,,PULLING,34.064652,19.065858,40.048814,nan,25.0,25.0,25.0,-712.85,599.87,29.379745,-185.61,1.0,1.0,1.0
2026-06-23T15:39:59.925,5,,PULLING,32.68202,17.683226,40.048814,nan,25.0,25.0,25.0,-707.47,599.87,29.885656,-228.65,1.0,1.0,1.0
2026-06-23T15:40:00.309,5,,PULLING,31.566664,16.56787,40.048814,nan,25.0,25.0,25.0,-707.47,599.87,30.662888,-215.2,1.0,1.0,1.0
2026-06-23T15:40:00.565,5,,PULLING,32.590454,17.59166,40.048814,nan,25.0,25.0,25.0,-712.85,599.87,31.170027,-231.34,1.0,1.0,1.0
2026-06-23T15:40:00.821,5,,PULLING,33.359636,18.360843,40.048814,nan,25.0,25.0,25.0,-707.47,599.87,31.677737,-244.79,1.0,1.0,1.0
2026-06-23T15:40:01.205,5,,PULLING,34.303029,19.304235,40.048814,nan,25.0,25.0,25.0,-710.16,599.87,32.445735,-220.58,1.0,1.0,1.0
2026-06-23T15:40:01.461,5,,PULLING,34.695901,19.697108,40.048814,nan,25.0,25.0,25.0,-707.47,602.56,32.962062,-287.83,1.0,1.0,1.0
2026-06-23T15:40:01.717,5,,PULLING,35.148068,20.149274,40.048814,nan,25.0,25.0,25.0,-704.78,599.87,33.469565,-239.41,1.0,1.0,1.0
2026-06-23T15:40:02.101,5,,PULLING,36.754777,21.755983,40.048814,nan,25.0,25.0,25.0,-704.78,599.87,34.243811,-156.02,1.0,1.0,1.0
2026-06-23T15:40:02.357,5,,PULLING,34.199257,19.200463,40.048814,nan,25.0,25.0,25.0,-704.78,599.87,34.753911,-220.58,1.0,1.0,1.0
2026-06-23T15:40:02.613,5,,PULLING,32.738481,17.739687,40.048814,nan,25.0,25.0,25.0,-704.78,599.87,35.261232,-236.72,1.0,1.0,1.0
2026-06-23T15:40:02.997,5,,PULLING,33.754807,18.756013,40.048814,nan,25.0,25.0,25.0,-704.78,602.56,36.038501,-250.17,1.0,1.0,1.0
2026-06-23T15:40:03.253,5,,PULLING,34.96123,19.962436,40.048814,nan,25.0,25.0,25.0,-702.09,599.87,36.548391,-244.79,1.0,1.0,1.0
2026-06-23T15:40:03.509,5,,PULLING,36.119811,21.121017,40.048814,nan,25.0,25.0,25.0,-699.4,607.94,37.053402,-263.62,1.0,1.0,1.0
2026-06-23T15:40:03.893,5,,PULLING,38.610097,23.611303,40.048814,nan,25.0,25.0,25.0,-704.78,602.56,37.82221,-260.93,1.0,1.0,1.0
2026-06-23T15:40:04.149,5,,PULLING,38.83211,23.833316,40.048814,nan,25.0,25.0,25.0,-704.78,602.56,38.338554,-266.31,1.0,1.0,1.0
2026-06-23T15:40:04.405,5,,PULLING,39.399923,24.401129,40.048814,nan,25.0,25.0,25.0,-707.47,607.94,38.845146,-279.76,1.0,1.0,1.0
2026-06-23T15:40:04.821,5,,PULLING,40.423812,25.425018,40.423812,nan,25.0,25.0,25.0,-710.16,605.25,39.688223,-193.68,1.0,1.0,1.0
2026-06-23T15:40:05.077,5,,PULLING,38.210687,23.211893,40.423812,nan,25.0,25.0,25.0,-710.16,605.25,40.194234,-220.58,1.0,1.0,1.0
2026-06-23T15:40:05.333,5,,PULLING,34.864554,19.86576,40.423812,nan,25.0,25.0,25.0,-710.16,605.25,40.700954,-244.79,1.0,1.0,1.0
2026-06-23T15:40:05.717,5,,PULLING,35.209123,20.210329,40.423812,nan,25.0,25.0,25.0,-710.16,607.94,41.4834,-223.27,1.0,1.0,1.0
2026-06-23T15:40:05.973,5,,PULLING,35.344819,20.346026,40.423812,nan,25.0,25.0,25.0,-710.16,610.63,41.985485,-234.03,1.0,1.0,1.0
2026-06-23T15:40:06.229,5,,PULLING,35.382331,20.383537,40.423812,nan,25.0,25.0,25.0,-710.16,610.63,42.493049,-150.64,1.0,1.0,1.0
2026-06-23T15:40:06.613,5,,PULLING,31.468765,16.469971,40.423812,nan,25.0,25.0,25.0,-707.47,616.01,43.277268,-174.85,1.0,1.0,1.0
2026-06-23T15:40:06.869,5,,PULLING,29.287212,14.288418,40.423812,nan,25.0,25.0,25.0,-712.85,610.63,43.777335,-217.89,1.0,1.0,1.0
2026-06-23T15:40:07.125,5,,PULLING,28.740811,13.742017,40.423812,nan,25.0,25.0,25.0,-707.47,607.94,44.285037,-225.96,1.0,1.0,1.0
2026-06-23T15:40:07.525,5,,PULLING,31.026579,16.027785,40.423812,nan,25.0,25.0,25.0,-712.85,607.94,45.0877,-158.71,1.0,1.0,1.0
2026-06-23T15:40:07.781,5,,PULLING,31.946976,16.948182,40.423812,nan,25.0,25.0,25.0,-712.85,613.32,45.59992,-223.27,1.0,1.0,1.0
2026-06-23T15:40:08.037,5,,PULLING,31.647798,16.649004,40.423812,nan,25.0,25.0,25.0,-712.85,610.63,46.108818,-252.86,1.0,1.0,1.0
2026-06-23T15:40:08.421,5,,PULLING,32.1533,17.154506,40.423812,nan,25.0,25.0,25.0,-704.78,613.32,46.880709,-250.17,1.0,1.0,1.0
2026-06-23T15:40:08.677,5,,PULLING,34.205277,19.206483,40.423812,nan,25.0,25.0,25.0,-704.78,610.63,47.393026,-204.44,1.0,1.0,1.0
2026-06-23T15:40:08.933,5,,PULLING,35.133102,20.134308,40.423812,nan,25.0,25.0,25.0,-707.47,610.63,47.900681,-104.91,1.0,1.0,1.0
2026-06-23T15:40:09.317,5,peak,PULLING,27.184769,12.185975,40.423812,40.423812,25.0,25.0,25.0,-707.47,613.32,48.672854,-72.63,1.0,1.0,1.0
2026-06-23T15:40:09.317,5,,PULLING,27.184769,12.185975,40.423812,40.423812,25.0,25.0,25.0,-707.47,613.32,48.672854,-72.63,1.0,1.0,1.0
2026-06-23T15:40:09.573,5,,PULLING,23.341298,8.342504,40.423812,40.423812,25.0,25.0,25.0,-704.78,616.01,49.190244,-94.15,1.0,1.0,1.0
2026-06-23T15:40:09.829,5,,PULLING,20.645407,5.646613,40.423812,40.423812,25.0,25.0,25.0,-707.47,616.01,49.692932,-80.7,1.0,1.0,1.0
2026-06-23T15:40:10.213,5,,PULLING,16.688639,1.689845,40.423812,40.423812,25.0,25.0,25.0,-707.47,610.63,50.460459,-96.84,1.0,1.0,1.0
2026-06-23T15:40:10.469,5,,PULLING,15.582842,0.584048,40.423812,40.423812,25.0,25.0,25.0,-710.16,613.32,50.976883,-153.33,1.0,1.0,1.0
2026-06-23T15:40:10.725,5,,PULLING,16.979787,1.980993,40.423812,40.423812,25.0,25.0,25.0,-707.47,613.32,51.484714,-164.09,1.0,1.0,1.0
2026-06-23T15:40:11.109,5,,PULLING,20.377808,5.379014,40.423812,40.423812,25.0,25.0,25.0,-704.78,610.63,52.259312,-156.02,1.0,1.0,1.0
2026-06-23T15:40:11.365,5,,PULLING,21.59154,6.592746,40.423812,40.423812,25.0,25.0,25.0,-704.78,610.63,52.769182,-153.33,1.0,1.0,1.0
2026-06-23T15:40:11.621,5,,PULLING,22.405588,7.406794,40.423812,40.423812,25.0,25.0,25.0,-710.16,613.32,53.276298,-161.4,1.0,1.0,1.0
2026-06-23T15:40:12.005,5,,PULLING,23.057916,8.059122,40.423812,40.423812,25.0,25.0,25.0,-704.78,607.94,54.053809,-112.98,1.0,1.0,1.0
2026-06-23T15:40:12.261,5,,PULLING,22.206348,7.207554,40.423812,40.423812,25.0,25.0,25.0,-707.47,613.32,54.562034,-110.29,1.0,1.0,1.0
2026-06-23T15:40:12.517,5,,PULLING,20.310415,5.311622,40.423812,40.423812,25.0,25.0,25.0,-702.09,613.32,55.068628,-156.02,1.0,1.0,1.0
2026-06-23T15:40:12.901,5,,PULLING,20.295458,5.296665,40.423812,40.423812,25.0,25.0,25.0,-710.16,607.94,55.832952,-172.16,1.0,1.0,1.0
2026-06-23T15:40:13.157,5,,PULLING,21.070959,6.072165,40.423812,40.423812,25.0,25.0,25.0,-704.78,607.94,56.352477,-131.81,1.0,1.0,1.0
2026-06-23T15:40:13.413,5,,PULLING,21.551005,6.552211,40.423812,40.423812,25.0,25.0,25.0,-704.78,607.94,56.860198,-190.99,1.0,1.0,1.0
2026-06-23T15:40:13.844,5,,PULLING,23.418746,8.419952,40.423812,40.423812,25.0,25.0,25.0,-702.09,607.94,57.709632,-147.95,1.0,1.0,1.0
2026-06-23T15:40:14.101,5,,PULLING,24.431418,9.432624,40.423812,40.423812,25.0,25.0,25.0,-704.78,605.25,58.236413,-96.84,1.0,1.0,1.0
2026-06-23T15:40:14.357,5,,PULLING,23.388842,8.390048,40.423812,40.423812,25.0,25.0,25.0,-699.4,605.25,58.748657,-139.88,1.0,1.0,1.0
2026-06-23T15:40:14.740,5,,PULLING,19.091895,4.093101,40.423812,40.423812,25.0,25.0,25.0,-696.71,602.56,59.515986,-64.56,1.0,1.0,1.0
2026-06-23T15:40:14.996,5,,PULLING,16.97672,1.977926,40.423812,40.423812,25.0,25.0,25.0,-702.09,602.56,60.028869,-86.08,1.0,1.0,1.0
2026-06-23T15:40:15.252,5,,PULLING,13.333108,-1.665685,40.423812,40.423812,25.0,25.0,25.0,-699.4,602.56,60.541027,-78.01,1.0,1.0,1.0
2026-06-23T15:40:15.636,5,,PULLING,12.45874,-2.540054,40.423812,40.423812,25.0,25.0,25.0,-696.71,602.56,61.321568,-83.39,1.0,1.0,1.0
