timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-23T19:14:25.314,22,,PULLING,0.109596,-17.486906,0.109596,nan,15.0,15.0,15.0,-83.39,72.63,6.391701,0.0,1.0,1.0,1.0
2026-06-23T19:14:25.570,22,,PULLING,0.108853,-17.487649,0.109596,nan,15.0,15.0,15.0,-83.39,69.94,6.44387,16.14,1.0,1.0,1.0
2026-06-23T19:14:25.826,22,,PULLING,0.112697,-17.483804,0.112697,nan,15.0,15.0,15.0,-86.08,75.32,6.494265,5.38,1.0,1.0,1.0
2026-06-23T19:14:26.210,22,,PULLING,0.120748,-17.475754,0.120748,nan,15.0,15.0,15.0,-83.39,72.63,6.570689,10.76,1.0,1.0,1.0
2026-06-23T19:14:26.466,22,,PULLING,0.140424,-17.456078,0.140424,nan,15.0,15.0,15.0,-83.39,72.63,6.622657,16.14,1.0,1.0,1.0
2026-06-23T19:14:26.722,22,,PULLING,0.150013,-17.446488,0.150013,nan,15.0,15.0,15.0,-86.08,72.63,6.673509,16.14,1.0,1.0,1.0
2026-06-23T19:14:27.106,22,,PULLING,0.169143,-17.427359,0.169143,nan,15.0,15.0,15.0,-86.08,72.63,6.750132,8.07,1.0,1.0,1.0
2026-06-23T19:14:27.362,22,,PULLING,0.178441,-17.41806,0.178441,nan,15.0,15.0,15.0,-94.15,72.63,6.801845,-2.69,1.0,1.0,1.0
2026-06-23T19:14:27.618,22,,PULLING,0.200609,-17.395893,0.200609,nan,15.0,15.0,15.0,-91.46,75.32,6.852635,16.14,1.0,1.0,1.0
2026-06-23T19:14:28.002,22,,PULLING,0.210857,-17.385645,0.210857,nan,15.0,15.0,15.0,-83.39,72.63,6.92928,5.38,1.0,1.0,1.0
2026-06-23T19:14:28.258,22,,PULLING,0.227295,-17.369207,0.227295,nan,15.0,15.0,15.0,-83.39,72.63,6.981251,8.07,1.0,1.0,1.0
2026-06-23T19:14:28.514,22,,PULLING,0.237196,-17.359305,0.237196,nan,15.0,15.0,15.0,-86.08,72.63,7.031807,2.69,1.0,1.0,1.0
2026-06-23T19:14:28.898,22,,PULLING,0.259928,-17.336574,0.259928,nan,15.0,15.0,15.0,-83.39,72.63,7.107636,16.14,1.0,1.0,1.0
2026-06-23T19:14:29.154,22,,PULLING,0.270429,-17.326073,0.270429,nan,15.0,15.0,15.0,-86.08,72.63,7.160334,18.83,1.0,1.0,1.0
2026-06-23T19:14:29.410,22,,PULLING,0.290378,-17.306124,0.290378,nan,15.0,15.0,15.0,-91.46,75.32,7.211011,16.14,1.0,1.0,1.0
2026-06-23T19:14:29.778,22,,PULLING,0.297605,-17.298897,0.297605,nan,15.0,15.0,15.0,-83.39,72.63,7.285475,10.76,1.0,1.0,1.0
2026-06-23T19:14:30.034,22,,PULLING,0.31407,-17.282431,0.31407,nan,15.0,15.0,15.0,-86.08,69.94,7.336299,0.0,1.0,1.0,1.0
2026-06-23T19:14:30.290,22,,PULLING,0.326111,-17.270391,0.326111,nan,15.0,15.0,15.0,-83.39,72.63,7.387018,2.69,1.0,1.0,1.0
2026-06-23T19:14:30.706,22,,PULLING,0.346573,-17.249929,0.346573,nan,15.0,15.0,15.0,-86.08,72.63,7.471538,10.76,1.0,1.0,1.0
2026-06-23T19:14:30.962,22,,PULLING,0.351327,-17.245175,0.351327,nan,15.0,15.0,15.0,-86.08,72.63,7.521398,16.14,1.0,1.0,1.0
