timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-23T15:07:15.049,4,,PULLING,-1.164886,-8.54231,0.0,nan,25.0,25.0,25.0,-801.62,812.38,6.057359,-64.56,1.0,1.0,1.0
2026-06-23T15:07:15.481,4,,PULLING,-0.617914,-7.995338,0.0,nan,25.0,25.0,25.0,-804.31,815.07,6.921103,-83.39,1.0,1.0,1.0
2026-06-23T15:07:15.737,4,,PULLING,2.187189,-5.190235,2.187189,nan,25.0,25.0,25.0,-801.62,809.69,7.438,-153.33,1.0,1.0,1.0
2026-06-23T15:07:15.993,4,,PULLING,4.82591,-2.551514,4.82591,nan,25.0,25.0,25.0,-801.62,809.69,7.944375,-158.71,1.0,1.0,1.0
2026-06-23T15:07:16.361,4,,PULLING,10.159306,2.781882,10.159306,nan,25.0,25.0,25.0,-804.31,809.69,8.690605,-156.02,1.0,1.0,1.0
2026-06-23T15:07:16.617,4,,PULLING,11.804326,4.426902,11.804326,nan,25.0,25.0,25.0,-801.62,809.69,9.197646,-104.91,1.0,1.0,1.0
2026-06-23T15:07:16.873,4,,PULLING,12.057206,4.679782,12.057206,nan,25.0,25.0,25.0,-798.93,801.62,9.704278,-145.26,1.0,1.0,1.0
2026-06-23T15:07:17.257,4,,PULLING,10.916717,3.539292,12.057206,nan,25.0,25.0,25.0,-798.93,801.62,10.462473,-150.64,1.0,1.0,1.0
2026-06-23T15:07:17.513,4,,PULLING,11.796452,4.419028,12.057206,nan,25.0,25.0,25.0,-798.93,798.93,10.988935,-139.88,1.0,1.0,1.0
2026-06-23T15:07:17.769,4,,PULLING,12.931922,5.554498,12.931922,nan,25.0,25.0,25.0,-798.93,745.13,11.496502,-188.3,1.0,1.0,1.0
2026-06-23T15:07:18.153,4,,PULLING,15.434754,8.05733,15.434754,nan,25.0,25.0,25.0,-798.93,742.44,12.260885,-204.44,1.0,1.0,1.0
2026-06-23T15:07:18.409,4,,PULLING,17.201766,9.824342,17.201766,nan,25.0,25.0,25.0,-796.24,742.44,12.780864,-215.2,1.0,1.0,1.0
2026-06-23T15:07:18.665,4,,PULLING,18.895285,11.517861,18.895285,nan,25.0,25.0,25.0,-798.93,742.44,13.288303,-201.75,1.0,1.0,1.0
2026-06-23T15:07:19.049,4,,PULLING,20.885004,13.50758,20.885004,nan,25.0,25.0,25.0,-798.93,745.13,14.056812,-228.65,1.0,1.0,1.0
2026-06-23T15:07:19.305,4,,PULLING,21.864893,14.487469,21.864893,nan,25.0,25.0,25.0,-798.93,745.13,14.572449,-260.93,1.0,1.0,1.0
2026-06-23T15:07:19.561,4,,PULLING,25.172677,17.795253,25.172677,nan,25.0,25.0,25.0,-798.93,745.13,15.080237,-196.37,1.0,1.0,1.0
2026-06-23T15:07:19.945,4,,PULLING,25.547305,18.169881,25.547305,nan,25.0,25.0,25.0,-798.93,747.82,15.847067,-236.72,1.0,1.0,1.0
2026-06-23T15:07:20.201,4,,PULLING,25.806358,18.428934,25.806358,nan,25.0,25.0,25.0,-804.31,750.51,16.364827,-255.55,1.0,1.0,1.0
2026-06-23T15:07:20.457,4,,PULLING,26.838044,19.46062,26.838044,nan,25.0,25.0,25.0,-801.62,747.82,16.872088,-247.48,1.0,1.0,1.0
2026-06-23T15:07:20.841,4,,PULLING,27.850193,20.472769,27.850193,nan,25.0,25.0,25.0,-798.93,750.51,17.630206,-239.41,1.0,1.0,1.0
2026-06-23T15:07:21.097,4,,PULLING,29.694224,22.3168,29.694224,nan,25.0,25.0,25.0,-801.62,750.51,18.156316,-301.28,1.0,1.0,1.0
2026-06-23T15:07:21.353,4,,PULLING,31.083891,23.706467,31.083891,nan,25.0,25.0,25.0,-801.62,750.51,18.663652,-250.17,1.0,1.0,1.0
2026-06-23T15:07:21.737,4,,PULLING,30.882565,23.505141,31.083891,nan,25.0,25.0,25.0,-804.31,758.58,19.419161,-244.79,1.0,1.0,1.0
2026-06-23T15:07:21.993,4,,PULLING,30.794253,23.416829,31.083891,nan,25.0,25.0,25.0,-801.62,750.51,19.948331,-301.28,1.0,1.0,1.0
2026-06-23T15:07:22.249,4,,PULLING,31.456909,24.079485,31.456909,nan,25.0,25.0,25.0,-804.31,753.2,20.455604,-239.41,1.0,1.0,1.0
2026-06-23T15:07:22.633,4,,PULLING,33.189131,25.811707,33.189131,nan,25.0,25.0,25.0,-807.0,750.51,21.215109,-271.69,1.0,1.0,1.0
2026-06-23T15:07:22.889,4,,PULLING,32.871841,25.494417,33.189131,nan,25.0,25.0,25.0,-807.0,755.89,21.740465,-309.35,1.0,1.0,1.0
2026-06-23T15:07:23.145,4,,PULLING,34.068928,26.691504,34.068928,nan,25.0,25.0,25.0,-809.69,750.51,22.247761,-293.21,1.0,1.0,1.0
2026-06-23T15:07:23.529,4,,PULLING,36.263765,28.88634,36.263765,nan,25.0,25.0,25.0,-807.0,750.51,23.029238,-282.45,1.0,1.0,1.0
2026-06-23T15:07:23.785,4,,PULLING,36.172812,28.795388,36.263765,nan,25.0,25.0,25.0,-804.31,753.2,23.531872,-263.62,1.0,1.0,1.0
2026-06-23T15:07:24.041,4,,PULLING,35.890964,28.51354,36.263765,nan,25.0,25.0,25.0,-807.0,753.2,24.039489,-279.76,1.0,1.0,1.0
2026-06-23T15:07:24.472,4,,PULLING,35.498107,28.120683,36.263765,nan,25.0,25.0,25.0,-804.31,753.2,24.903305,-271.69,1.0,1.0,1.0
2026-06-23T15:07:24.728,4,,PULLING,34.869021,27.491597,36.263765,nan,25.0,25.0,25.0,-807.0,755.89,25.419935,-147.95,1.0,1.0,1.0
2026-06-23T15:07:24.984,4,,PULLING,32.969055,25.59163,36.263765,nan,25.0,25.0,25.0,-801.62,753.2,25.927223,-188.3,1.0,1.0,1.0
2026-06-23T15:07:25.368,4,,PULLING,26.524456,19.147032,36.263765,nan,25.0,25.0,25.0,-807.0,753.2,26.695482,-188.3,1.0,1.0,1.0
2026-06-23T15:07:25.624,4,,PULLING,25.411444,18.03402,36.263765,nan,25.0,25.0,25.0,-807.0,755.89,27.211357,-150.64,1.0,1.0,1.0
2026-06-23T15:07:25.880,4,peak,PULLING,23.725175,16.347751,36.263765,36.263765,25.0,25.0,25.0,-804.31,753.2,27.719091,-177.54,1.0,1.0,1.0
2026-06-23T15:07:25.881,4,,PULLING,23.725175,16.347751,36.263765,36.263765,25.0,25.0,25.0,-804.31,753.2,27.719091,-177.54,1.0,1.0,1.0
2026-06-23T15:07:26.264,4,,PULLING,21.010074,13.63265,36.263765,36.263765,25.0,25.0,25.0,-807.0,750.51,28.488934,-180.23,1.0,1.0,1.0
2026-06-23T15:07:26.520,4,,PULLING,19.853876,12.476452,36.263765,36.263765,25.0,25.0,25.0,-804.31,753.2,29.004394,-207.13,1.0,1.0,1.0
2026-06-23T15:07:26.776,4,,PULLING,20.027953,12.650529,36.263765,36.263765,25.0,25.0,25.0,-804.31,750.51,29.511343,-161.4,1.0,1.0,1.0
2026-06-23T15:07:27.160,4,,PULLING,19.590676,12.213252,36.263765,36.263765,25.0,25.0,25.0,-801.62,750.51,30.279248,-172.16,1.0,1.0,1.0
2026-06-23T15:07:27.417,4,,PULLING,19.416474,12.03905,36.263765,36.263765,25.0,25.0,25.0,-804.31,753.2,30.79565,-180.23,1.0,1.0,1.0
2026-06-23T15:07:27.672,4,,PULLING,18.82623,11.448806,36.263765,36.263765,25.0,25.0,25.0,-804.31,750.51,31.303354,-185.61,1.0,1.0,1.0
2026-06-23T15:07:28.056,4,,PULLING,19.580552,12.203128,36.263765,36.263765,25.0,25.0,25.0,-801.62,747.82,32.087183,-177.54,1.0,1.0,1.0
2026-06-23T15:07:28.312,4,,PULLING,19.903959,12.526535,36.263765,36.263765,25.0,25.0,25.0,-798.93,747.82,32.587361,-174.85,1.0,1.0,1.0
2026-06-23T15:07:28.568,4,,PULLING,19.600074,12.22265,36.263765,36.263765,25.0,25.0,25.0,-796.24,747.82,33.094813,-145.26,1.0,1.0,1.0
2026-06-23T15:07:28.952,4,,PULLING,18.791872,11.414448,36.263765,36.263765,25.0,25.0,25.0,-801.62,747.82,33.875686,-158.71,1.0,1.0,1.0
2026-06-23T15:07:29.208,4,,PULLING,18.135167,10.757743,36.263765,36.263765,25.0,25.0,25.0,-796.24,745.13,34.379365,-172.16,1.0,1.0,1.0
2026-06-23T15:07:29.464,4,,PULLING,18.92377,11.546346,36.263765,36.263765,25.0,25.0,25.0,-796.24,747.82,34.887035,-182.92,1.0,1.0,1.0
2026-06-23T15:07:29.848,4,,PULLING,19.02611,11.648686,36.263765,36.263765,25.0,25.0,25.0,-796.24,747.82,35.669304,-69.94,1.0,1.0,1.0
2026-06-23T15:07:30.120,4,,PULLING,16.492076,9.114652,36.263765,36.263765,25.0,25.0,25.0,-793.55,750.51,36.187744,-104.91,1.0,1.0,1.0
2026-06-23T15:07:30.376,4,,PULLING,13.746225,6.368801,36.263765,36.263765,25.0,25.0,25.0,-796.24,747.82,36.711767,-96.84,1.0,1.0,1.0
2026-06-23T15:07:30.776,4,,PULLING,10.407041,3.029617,36.263765,36.263765,25.0,25.0,25.0,-793.55,753.2,37.50124,-94.15,1.0,1.0,1.0
2026-06-23T15:07:31.032,4,,PULLING,8.780811,1.403387,36.263765,36.263765,25.0,25.0,25.0,-793.55,750.51,38.029413,-131.81,1.0,1.0,1.0
2026-06-23T15:07:31.288,4,,PULLING,9.388898,2.011474,36.263765,36.263765,25.0,25.0,25.0,-793.55,747.82,38.534589,-29.59,1.0,1.0,1.0
2026-06-23T15:07:31.688,4,,PULLING,5.67541,-1.702014,36.263765,36.263765,25.0,25.0,25.0,-790.86,753.2,39.326805,-26.9,1.0,1.0,1.0
2026-06-23T15:07:31.944,4,,PULLING,3.289247,-4.088177,36.263765,36.263765,25.0,25.0,25.0,-790.86,750.51,39.851077,-51.11,1.0,1.0,1.0
2026-06-23T15:07:32.200,4,,PULLING,1.204172,-6.173252,36.263765,36.263765,25.0,25.0,25.0,-790.86,747.82,40.358521,-45.73,1.0,1.0,1.0
2026-06-23T15:07:32.584,4,,PULLING,0.850222,-6.527202,36.263765,36.263765,25.0,25.0,25.0,-790.86,747.82,41.138228,-18.83,1.0,1.0,1.0
2026-06-23T15:07:32.840,4,,PULLING,-0.553195,-7.930619,36.263765,36.263765,25.0,25.0,25.0,-790.86,750.51,41.642975,-37.66,1.0,1.0,1.0
2026-06-23T15:07:33.096,4,,PULLING,-1.252994,-8.630418,36.263765,36.263765,25.0,25.0,25.0,-790.86,750.51,42.150248,-59.18,1.0,1.0,1.0
2026-06-23T15:07:33.528,4,,PULLING,-0.834733,-8.212157,36.263765,36.263765,25.0,25.0,25.0,-790.86,750.51,43.023511,-45.73,1.0,1.0,1.0
2026-06-23T15:07:33.784,4,,PULLING,0.265418,-7.112006,36.263765,36.263765,25.0,25.0,25.0,-793.55,753.2,43.526423,-40.35,1.0,1.0,1.0
2026-06-23T15:07:34.040,4,,PULLING,0.969251,-6.408173,36.263765,36.263765,25.0,25.0,25.0,-793.55,750.51,44.038651,-34.97,1.0,1.0,1.0
