timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-27T18:07:11.245,15,pull_start,GRIPPED,1.008369,-7.816256,0.0,nan,15.0,15.0,15.0,-16.14,37.66,0.454012,0.0,0.072,0.072,0.072
2026-06-27T18:07:11.496,15,,PULLING,1.362557,-7.462068,1.362557,nan,15.0,15.0,15.0,-26.9,24.21,0.950719,8.07,0.072,0.072,0.072
2026-06-27T18:07:11.896,15,,PULLING,0.531412,-8.293212,1.362557,nan,15.0,15.0,15.0,-18.83,24.21,1.745882,34.97,0.072,0.072,0.072
2026-06-27T18:07:12.152,15,,PULLING,1.693143,-7.131482,1.693143,nan,15.0,15.0,15.0,-26.9,5.38,2.250125,13.45,0.072,0.072,0.072
2026-06-27T18:07:12.408,15,,PULLING,1.993711,-6.830913,1.993711,nan,15.0,15.0,15.0,-21.52,37.66,2.757711,8.07,0.072,0.072,0.072
2026-06-27T18:07:12.808,15,,PULLING,1.497056,-7.327569,1.993711,nan,15.0,15.0,15.0,-24.21,8.07,3.549688,32.28,0.072,0.072,0.072
2026-06-27T18:07:13.064,15,,PULLING,2.470213,-6.354412,2.470213,nan,15.0,15.0,15.0,-24.21,37.66,4.074481,8.07,0.072,0.072,0.072
2026-06-27T18:07:13.320,15,,PULLING,2.675186,-6.149438,2.675186,nan,15.0,15.0,15.0,-21.52,21.52,4.581521,10.76,0.072,0.072,0.072
2026-06-27T18:07:13.720,15,,PULLING,3.519713,-5.304912,3.519713,nan,15.0,15.0,15.0,-21.52,29.59,5.384729,21.52,0.072,0.072,0.072
2026-06-27T18:07:13.976,15,,PULLING,4.01291,-4.811715,4.01291,nan,15.0,15.0,15.0,-18.83,32.28,5.897714,5.38,0.072,0.072,0.072
2026-06-27T18:07:14.232,15,,PULLING,3.856642,-4.967982,4.01291,nan,15.0,15.0,15.0,-21.52,21.52,6.405672,5.38,0.072,0.072,0.072
2026-06-27T18:07:14.632,15,,PULLING,4.930577,-3.894048,4.930577,nan,15.0,15.0,15.0,-24.21,24.21,7.206405,24.21,0.072,0.072,0.072
2026-06-27T18:07:14.888,15,,PULLING,6.226943,-2.597682,6.226943,nan,15.0,15.0,15.0,-29.59,40.35,7.72265,2.69,0.072,0.072,0.072
2026-06-27T18:07:15.144,15,,PULLING,7.449015,-1.375609,7.449015,nan,15.0,15.0,15.0,-26.9,43.04,8.229458,0.0,0.072,0.072,0.072
2026-06-27T18:07:15.544,15,,PULLING,8.687712,-0.136912,8.687712,nan,15.0,15.0,15.0,-18.83,45.73,9.040909,10.76,0.072,0.072,0.072
2026-06-27T18:07:15.800,15,,PULLING,9.935941,1.111317,9.935941,nan,15.0,15.0,15.0,-29.59,48.42,9.545884,0.0,0.072,0.072,0.072
2026-06-27T18:07:16.056,15,,PULLING,9.457917,0.633293,9.935941,nan,15.0,15.0,15.0,-24.21,48.42,10.053261,-5.38,0.072,0.072,0.072
2026-06-27T18:07:16.456,15,,PULLING,12.598973,3.774348,12.598973,nan,15.0,15.0,15.0,-29.59,45.73,10.865573,0.0,0.072,0.072,0.072
2026-06-27T18:07:16.712,15,,PULLING,12.822647,3.998023,12.822647,nan,15.0,15.0,15.0,-29.59,51.11,11.370725,-10.76,0.072,0.072,0.072
2026-06-27T18:07:16.968,15,,PULLING,14.117527,5.292902,14.117527,nan,15.0,15.0,15.0,-32.28,53.8,11.877058,-8.07,0.072,0.072,0.072
2026-06-27T18:07:17.384,15,,PULLING,11.880336,3.055711,14.117527,nan,15.0,15.0,15.0,-34.97,53.8,12.725333,2.69,0.072,0.072,0.072
2026-06-27T18:07:17.640,15,,PULLING,10.734494,1.909869,14.117527,nan,15.0,15.0,15.0,-29.59,53.8,13.22543,-2.69,0.072,0.072,0.072
2026-06-27T18:07:17.896,15,,PULLING,10.549308,1.724683,14.117527,nan,15.0,15.0,15.0,-34.97,56.49,13.734634,-8.07,0.072,0.072,0.072
2026-06-27T18:07:18.296,15,,PULLING,11.28128,2.456655,14.117527,nan,15.0,15.0,15.0,-34.97,53.8,14.546395,0.0,0.072,0.072,0.072
2026-06-27T18:07:18.552,15,peak,PULLING,9.866106,1.041481,14.117527,14.117527,15.0,15.0,15.0,-32.28,56.49,15.050007,-2.69,0.072,0.072,0.072
2026-06-27T18:07:18.552,15,,PULLING,9.866106,1.041481,14.117527,14.117527,15.0,15.0,15.0,-32.28,56.49,15.050007,-2.69,0.072,0.072,0.072
2026-06-27T18:07:18.808,15,,PULLING,10.583933,1.759309,14.117527,14.117527,15.0,15.0,15.0,-37.66,53.8,15.559032,0.0,0.072,0.072,0.072
2026-06-27T18:07:19.256,15,,PULLING,8.120494,-0.70413,14.117527,14.117527,15.0,15.0,15.0,-34.97,56.49,16.464266,10.76,0.072,0.072,0.072
2026-06-27T18:07:19.512,15,,PULLING,11.28449,2.459865,14.117527,14.117527,15.0,15.0,15.0,-34.97,53.8,16.969697,0.0,0.072,0.072,0.072
