timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-23T16:01:07.374,7,,PULLING,-0.062259,-14.552678,0.0,nan,25.0,25.0,25.0,-535.31,589.11,3.55622,2.69,1.0,1.0,1.0
2026-06-23T16:01:07.630,7,,PULLING,-0.00048,-14.490899,0.0,nan,25.0,25.0,25.0,-538.0,586.42,4.062605,-10.76,1.0,1.0,1.0
2026-06-23T16:01:07.886,7,,PULLING,0.379294,-14.111125,0.379294,nan,25.0,25.0,25.0,-538.0,589.11,4.568554,-26.9,1.0,1.0,1.0
2026-06-23T16:01:08.270,7,,PULLING,2.148274,-12.342145,2.148274,nan,25.0,25.0,25.0,-538.0,589.11,5.343389,-34.97,1.0,1.0,1.0
2026-06-23T16:01:08.526,7,,PULLING,3.412692,-11.077727,3.412692,nan,25.0,25.0,25.0,-535.31,589.11,5.852494,-48.42,1.0,1.0,1.0
2026-06-23T16:01:08.782,7,,PULLING,5.67511,-8.815309,5.67511,nan,25.0,25.0,25.0,-422.33,589.11,6.360195,-26.9,1.0,1.0,1.0
2026-06-23T16:01:09.166,7,,PULLING,6.15878,-8.331639,6.15878,nan,25.0,25.0,25.0,-387.36,586.42,7.136535,-51.11,1.0,1.0,1.0
2026-06-23T16:01:09.422,7,,PULLING,6.730135,-7.760284,6.730135,nan,25.0,25.0,25.0,-387.36,583.73,7.644802,-75.32,1.0,1.0,1.0
2026-06-23T16:01:09.678,7,,PULLING,7.834179,-6.65624,7.834179,nan,25.0,25.0,25.0,-387.36,586.42,8.152939,-75.32,1.0,1.0,1.0
2026-06-23T16:01:10.062,7,,PULLING,9.975703,-4.514716,9.975703,nan,25.0,25.0,25.0,-390.05,589.11,8.920125,-37.66,1.0,1.0,1.0
2026-06-23T16:01:10.318,7,,PULLING,9.371744,-5.118675,9.975703,nan,25.0,25.0,25.0,-390.05,589.11,9.43636,-40.35,1.0,1.0,1.0
2026-06-23T16:01:10.574,7,,PULLING,8.16162,-6.328799,9.975703,nan,25.0,25.0,25.0,-390.05,586.42,9.944352,-56.49,1.0,1.0,1.0
2026-06-23T16:01:10.958,7,,PULLING,8.549736,-5.940683,9.975703,nan,25.0,25.0,25.0,-390.05,586.42,10.70172,-21.52,1.0,1.0,1.0
2026-06-23T16:01:11.214,7,,PULLING,8.096046,-6.394373,9.975703,nan,25.0,25.0,25.0,-390.05,589.11,11.228833,-43.04,1.0,1.0,1.0
2026-06-23T16:01:11.470,7,,PULLING,7.894014,-6.596405,9.975703,nan,25.0,25.0,25.0,-390.05,586.42,11.735659,-67.25,1.0,1.0,1.0
2026-06-23T16:01:11.838,7,,PULLING,8.232003,-6.258416,9.975703,nan,25.0,25.0,25.0,-390.05,586.42,12.483121,-67.25,1.0,1.0,1.0
