timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-23T17:38:38.253,11,,PULLING,-0.024925,-14.888846,0.0,nan,20.0,20.0,20.0,-228.65,250.17,3.567458,10.76,1.0,1.0,1.0
2026-06-23T17:38:38.508,11,,PULLING,0.034834,-14.829087,0.034834,nan,20.0,20.0,20.0,-231.34,252.86,4.096381,0.0,1.0,1.0,1.0
2026-06-23T17:38:38.764,11,,PULLING,0.305942,-14.557979,0.305942,nan,20.0,20.0,20.0,-228.65,255.55,4.600999,-5.38,1.0,1.0,1.0
2026-06-23T17:38:39.148,11,,PULLING,0.969086,-13.894835,0.969086,nan,20.0,20.0,20.0,-228.65,252.86,5.376028,0.0,1.0,1.0,1.0
2026-06-23T17:38:39.404,11,,PULLING,1.302442,-13.561479,1.302442,nan,20.0,20.0,20.0,-231.34,252.86,5.885452,-13.45,1.0,1.0,1.0
2026-06-23T17:38:39.660,11,,PULLING,1.651809,-13.212112,1.651809,nan,20.0,20.0,20.0,-228.65,252.86,6.392951,-10.76,1.0,1.0,1.0
2026-06-23T17:38:40.044,11,,PULLING,2.46493,-12.398991,2.46493,nan,20.0,20.0,20.0,-231.34,252.86,7.173243,-5.38,1.0,1.0,1.0
2026-06-23T17:38:40.300,11,,PULLING,3.205224,-11.658697,3.205224,nan,20.0,20.0,20.0,-231.34,252.86,7.677891,-26.9,1.0,1.0,1.0
2026-06-23T17:38:40.556,11,,PULLING,3.724947,-11.138973,3.724947,nan,20.0,20.0,20.0,-228.65,252.86,8.184483,-16.14,1.0,1.0,1.0
2026-06-23T17:38:40.940,11,,PULLING,4.252909,-10.611012,4.252909,nan,20.0,20.0,20.0,-228.65,252.86,8.942627,0.0,1.0,1.0,1.0
2026-06-23T17:38:41.196,11,,PULLING,3.80265,-11.061271,4.252909,nan,20.0,20.0,20.0,-228.65,252.86,9.46922,-24.21,1.0,1.0,1.0
2026-06-23T17:38:41.452,11,,PULLING,3.639183,-11.224738,4.252909,nan,20.0,20.0,20.0,-228.65,252.86,9.977051,-18.83,1.0,1.0,1.0
2026-06-23T17:38:41.868,11,,PULLING,4.277549,-10.586372,4.277549,nan,20.0,20.0,20.0,-228.65,252.86,10.818554,-8.07,1.0,1.0,1.0
2026-06-23T17:38:42.124,11,,PULLING,4.793323,-10.070598,4.793323,nan,20.0,20.0,20.0,-228.65,252.86,11.324701,-24.21,1.0,1.0,1.0
2026-06-23T17:38:42.380,11,,PULLING,5.200453,-9.663468,5.200453,nan,20.0,20.0,20.0,-228.65,252.86,11.832384,-24.21,1.0,1.0,1.0
2026-06-23T17:38:42.764,11,,PULLING,4.763312,-10.100609,5.200453,nan,20.0,20.0,20.0,-228.65,252.86,12.591538,-10.76,1.0,1.0,1.0
2026-06-23T17:38:43.020,11,,PULLING,4.80422,-10.0597,5.200453,nan,20.0,20.0,20.0,-239.41,252.86,13.117215,-37.66,1.0,1.0,1.0
2026-06-23T17:38:43.276,11,,PULLING,5.131855,-9.732066,5.200453,nan,20.0,20.0,20.0,-239.41,252.86,13.624408,-43.04,1.0,1.0,1.0
2026-06-23T17:38:43.660,11,,PULLING,5.267048,-9.596872,5.267048,nan,20.0,20.0,20.0,-231.34,252.86,14.389812,-10.76,1.0,1.0,1.0
