timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-27T18:04:52.157,13,pull_start,GRIPPED,0.148974,-8.675651,0.0,nan,15.0,15.0,15.0,-21.52,53.8,0.556574,0.0,0.072,0.072,0.072
2026-06-27T18:04:52.416,13,,PULLING,1.067592,-7.757033,1.067592,nan,15.0,15.0,15.0,-26.9,56.49,1.084248,16.14,0.072,0.072,0.072
2026-06-27T18:04:52.816,13,,PULLING,0.915611,-7.909013,1.067592,nan,15.0,15.0,15.0,-26.9,51.11,1.882894,32.28,0.072,0.072,0.072
2026-06-27T18:04:53.072,13,,PULLING,0.731807,-8.092818,1.067592,nan,15.0,15.0,15.0,-24.21,51.11,2.38457,16.14,0.072,0.072,0.072
2026-06-27T18:04:53.328,13,,PULLING,0.987897,-7.836727,1.067592,nan,15.0,15.0,15.0,-21.52,53.8,2.892153,13.45,0.072,0.072,0.072
2026-06-27T18:04:53.744,13,,PULLING,1.673603,-7.151021,1.673603,nan,15.0,15.0,15.0,-21.52,48.42,3.714077,29.59,0.072,0.072,0.072
2026-06-27T18:04:54.000,13,,PULLING,1.778718,-7.045907,1.778718,nan,15.0,15.0,15.0,-21.52,51.11,4.240684,16.14,0.072,0.072,0.072
2026-06-27T18:04:54.256,13,,PULLING,2.830531,-5.994094,2.830531,nan,15.0,15.0,15.0,-21.52,53.8,4.748089,10.76,0.072,0.072,0.072
2026-06-27T18:04:54.656,13,,PULLING,3.892302,-4.932323,3.892302,nan,15.0,15.0,15.0,-21.52,48.42,5.555247,29.59,0.072,0.072,0.072
2026-06-27T18:04:54.912,13,,PULLING,3.875945,-4.94868,3.892302,nan,15.0,15.0,15.0,-21.52,53.8,6.065076,5.38,0.072,0.072,0.072
2026-06-27T18:04:55.168,13,,PULLING,3.752055,-5.07257,3.892302,nan,15.0,15.0,15.0,-21.52,45.73,6.572013,8.07,0.072,0.072,0.072
2026-06-27T18:04:55.584,13,,PULLING,6.152213,-2.672411,6.152213,nan,15.0,15.0,15.0,-18.83,59.18,7.393605,13.45,0.072,0.072,0.072
2026-06-27T18:04:55.840,13,,PULLING,6.904345,-1.920279,6.904345,nan,15.0,15.0,15.0,-18.83,51.11,7.920857,5.38,0.072,0.072,0.072
2026-06-27T18:04:56.095,13,,PULLING,7.571117,-1.253507,7.571117,nan,15.0,15.0,15.0,-32.28,56.49,8.428086,0.0,0.072,0.072,0.072
2026-06-27T18:04:56.495,13,,PULLING,9.804561,0.979936,9.804561,nan,15.0,15.0,15.0,-29.59,64.56,9.231218,8.07,0.072,0.072,0.072
2026-06-27T18:04:56.751,13,,PULLING,10.382429,1.557805,10.382429,nan,15.0,15.0,15.0,-29.59,53.8,9.74454,0.0,0.072,0.072,0.072
2026-06-27T18:04:57.007,13,,PULLING,11.053285,2.22866,11.053285,nan,15.0,15.0,15.0,-26.9,64.56,10.25182,-2.69,0.072,0.072,0.072
2026-06-27T18:04:57.407,13,,PULLING,12.891464,4.066839,12.891464,nan,15.0,15.0,15.0,-29.59,53.8,11.038354,0.0,0.072,0.072,0.072
2026-06-27T18:04:57.663,13,,PULLING,12.205258,3.380633,12.891464,nan,15.0,15.0,15.0,-34.97,53.8,11.570083,-2.69,0.072,0.072,0.072
2026-06-27T18:04:57.919,13,,PULLING,11.872614,3.047989,12.891464,nan,15.0,15.0,15.0,-34.97,45.73,12.075585,0.0,0.072,0.072,0.072
2026-06-27T18:04:58.335,13,,PULLING,13.619029,4.794404,13.619029,nan,15.0,15.0,15.0,-26.9,45.73,12.894737,0.0,0.072,0.072,0.072
2026-06-27T18:04:58.592,13,,PULLING,12.527851,3.703226,13.619029,nan,15.0,15.0,15.0,-34.97,61.87,13.424357,0.0,0.072,0.072,0.072
2026-06-27T18:04:58.847,13,,PULLING,14.733364,5.90874,14.733364,nan,15.0,15.0,15.0,-34.97,53.8,13.932095,-10.76,0.072,0.072,0.072
