timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-27T18:03:42.916,12,,PULLING,7.417976,-1.406649,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,28.139419,0.0,0.072,0.072,0.072
2026-06-27T18:03:43.172,12,,PULLING,6.962205,-1.86242,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,28.646824,0.0,0.072,0.072,0.072
2026-06-27T18:03:43.572,12,,PULLING,8.043287,-0.781338,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,29.453983,10.76,0.072,0.072,0.072
2026-06-27T18:03:43.828,12,,PULLING,6.41897,-2.405654,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,29.963793,0.0,0.072,0.072,0.072
2026-06-27T18:03:44.084,12,,PULLING,5.510807,-3.313818,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,30.470627,2.69,0.072,0.072,0.072
2026-06-27T18:03:44.484,12,,PULLING,8.320781,-0.503843,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,31.282645,16.14,0.072,0.072,0.072
2026-06-27T18:03:44.739,12,,PULLING,8.43834,-0.386285,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,31.786097,0.0,0.072,0.072,0.072
2026-06-27T18:03:44.996,12,,PULLING,7.008964,-1.81566,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,32.294591,0.0,0.072,0.072,0.072
2026-06-27T18:03:45.395,12,,PULLING,6.848648,-1.975977,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,33.106131,16.14,0.072,0.072,0.072
2026-06-27T18:03:45.651,12,,PULLING,7.001664,-1.82296,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,33.610844,0.0,0.072,0.072,0.072
2026-06-27T18:03:45.907,12,,PULLING,7.243879,-1.580745,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,34.118444,0.0,0.072,0.072,0.072
2026-06-27T18:03:46.323,12,,PULLING,6.298407,-2.526218,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,34.948266,18.83,0.072,0.072,0.072
2026-06-27T18:03:46.579,12,,PULLING,5.413471,-3.411154,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,35.468726,2.69,0.072,0.072,0.072
2026-06-27T18:03:46.835,12,,PULLING,6.578776,-2.245848,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,35.974308,2.69,0.072,0.072,0.072
2026-06-27T18:03:47.251,12,,PULLING,7.275709,-1.548915,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,36.814754,21.52,0.072,0.072,0.072
2026-06-27T18:03:47.507,12,,PULLING,6.714334,-2.110291,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,37.318848,0.0,0.072,0.072,0.072
2026-06-27T18:03:47.763,12,,PULLING,6.242712,-2.581912,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,37.830384,0.0,0.072,0.072,0.072
2026-06-27T18:03:48.179,12,,PULLING,6.036403,-2.788222,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,38.650745,16.14,0.072,0.072,0.072
2026-06-27T18:03:48.435,12,,PULLING,5.83464,-2.989985,15.377513,15.377513,15.0,15.0,15.0,-37.66,72.63,39.174602,0.0,0.072,0.072,0.072
