timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-27T17:16:34.384,1,pull_start,GRIPPED,0.635253,-8.189371,0.0,nan,15.0,15.0,15.0,-223.27,180.23,9.830043,0.0,0.165,0.165,0.165
2026-06-27T17:16:34.657,1,,PULLING,0.915764,-7.908861,0.915764,nan,15.0,15.0,15.0,-228.65,180.23,10.359883,-18.83,0.165,0.165,0.165
2026-06-27T17:16:34.913,1,,PULLING,0.426181,-8.398443,0.915764,nan,15.0,15.0,15.0,-223.27,185.61,10.882236,-29.59,0.165,0.165,0.165
2026-06-27T17:16:35.313,1,,PULLING,0.532856,-8.291768,0.915764,nan,15.0,15.0,15.0,-234.03,182.92,11.672922,-45.73,0.165,0.165,0.165
2026-06-27T17:16:35.569,1,,PULLING,0.924033,-7.900592,0.924033,nan,15.0,15.0,15.0,-228.65,180.23,12.19899,-26.9,0.165,0.165,0.165
2026-06-27T17:16:35.841,1,,PULLING,0.676117,-8.148508,0.924033,nan,15.0,15.0,15.0,-228.65,180.23,12.723919,-37.66,0.165,0.165,0.165
2026-06-27T17:16:36.225,1,,PULLING,0.170769,-8.653855,0.924033,nan,15.0,15.0,15.0,-225.96,182.92,13.516779,-37.66,0.165,0.165,0.165
2026-06-27T17:16:36.481,1,,PULLING,0.764145,-8.06048,0.924033,nan,15.0,15.0,15.0,-223.27,182.92,14.018587,-21.52,0.165,0.165,0.165
2026-06-27T17:16:36.738,1,,PULLING,0.820131,-8.004494,0.924033,nan,15.0,15.0,15.0,-231.34,182.92,14.530067,-29.59,0.165,0.165,0.165
2026-06-27T17:16:37.169,1,,PULLING,0.407489,-8.417136,0.924033,nan,15.0,15.0,15.0,-223.27,180.23,15.392233,-64.56,0.165,0.165,0.165
2026-06-27T17:16:37.425,1,,PULLING,0.861756,-7.962869,0.924033,nan,15.0,15.0,15.0,-231.34,182.92,15.906723,-26.9,0.165,0.165,0.165
2026-06-27T17:16:37.681,1,,PULLING,0.304418,-8.520207,0.924033,nan,15.0,15.0,15.0,-236.72,182.92,16.423994,-18.83,0.165,0.165,0.165
2026-06-27T17:16:38.081,1,,PULLING,-0.028981,-8.853606,0.924033,nan,15.0,15.0,15.0,-228.65,182.92,17.212544,-48.42,0.165,0.165,0.165
2026-06-27T17:16:38.337,1,,PULLING,0.43743,-8.387195,0.924033,nan,15.0,15.0,15.0,-225.96,182.92,17.733534,-24.21,0.165,0.165,0.165
2026-06-27T17:16:38.593,1,,PULLING,1.097154,-7.727471,1.097154,nan,15.0,15.0,15.0,-231.34,180.23,18.241514,-26.9,0.165,0.165,0.165
2026-06-27T17:16:38.993,1,,PULLING,0.668359,-8.156265,1.097154,nan,15.0,15.0,15.0,-234.03,180.23,19.028857,-48.42,0.165,0.165,0.165
2026-06-27T17:16:39.249,1,,PULLING,0.304638,-8.519987,1.097154,nan,15.0,15.0,15.0,-223.27,180.23,19.557798,-29.59,0.165,0.165,0.165
2026-06-27T17:16:39.505,1,,PULLING,0.458526,-8.366099,1.097154,nan,15.0,15.0,15.0,-228.65,180.23,20.065387,-34.97,0.165,0.165,0.165
2026-06-27T17:16:39.905,1,,PULLING,1.158586,-7.666039,1.158586,nan,15.0,15.0,15.0,-225.96,185.61,20.854967,-53.8,0.165,0.165,0.165
2026-06-27T17:16:40.161,1,,PULLING,0.667253,-8.157371,1.158586,nan,15.0,15.0,15.0,-228.65,182.92,21.382871,-37.66,0.165,0.165,0.165
2026-06-27T17:16:40.417,1,,PULLING,0.163829,-8.660796,1.158586,nan,15.0,15.0,15.0,-228.65,182.92,21.88956,-18.83,0.165,0.165,0.165
2026-06-27T17:16:40.817,1,,PULLING,0.750825,-8.073799,1.158586,nan,15.0,15.0,15.0,-223.27,182.92,22.679475,-32.28,0.165,0.165,0.165
2026-06-27T17:16:41.073,1,,PULLING,0.633487,-8.191138,1.158586,nan,15.0,15.0,15.0,-225.96,182.92,23.202168,-40.35,0.165,0.165,0.165
2026-06-27T17:16:41.329,1,,PULLING,0.082575,-8.74205,0.082575,nan,15.0,15.0,15.0,-225.96,177.54,23.722779,-21.52,0.165,0.165,0.165
