timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-27T18:06:00.847,14,pull_start,GRIPPED,2.154366,-6.670259,0.0,nan,15.0,15.0,15.0,-37.66,45.73,6.293771,0.0,0.072,0.072,0.072
2026-06-27T18:06:01.228,14,,PULLING,3.16805,-5.656575,3.16805,nan,15.0,15.0,15.0,-37.66,43.04,7.054386,24.21,0.072,0.072,0.072
2026-06-27T18:06:01.484,14,,PULLING,3.197112,-5.627512,3.197112,nan,15.0,15.0,15.0,-37.66,43.04,7.578423,2.69,0.072,0.072,0.072
2026-06-27T18:06:01.740,14,,PULLING,3.561311,-5.263314,3.561311,nan,15.0,15.0,15.0,-37.66,43.04,8.085149,5.38,0.072,0.072,0.072
2026-06-27T18:06:02.140,14,,PULLING,5.838205,-2.98642,5.838205,nan,15.0,15.0,15.0,-37.66,45.73,8.87287,18.83,0.072,0.072,0.072
2026-06-27T18:06:02.396,14,,PULLING,7.110732,-1.713892,7.110732,nan,15.0,15.0,15.0,-37.66,43.04,9.402129,2.69,0.072,0.072,0.072
2026-06-27T18:06:02.652,14,,PULLING,8.040493,-0.784132,8.040493,nan,15.0,15.0,15.0,-37.66,45.73,9.90959,0.0,0.072,0.072,0.072
2026-06-27T18:06:03.052,14,,PULLING,10.133676,1.309051,10.133676,nan,15.0,15.0,15.0,-37.66,45.73,10.705892,13.45,0.072,0.072,0.072
2026-06-27T18:06:03.308,14,,PULLING,11.132093,2.307468,11.132093,nan,15.0,15.0,15.0,-43.04,48.42,11.225377,-5.38,0.072,0.072,0.072
2026-06-27T18:06:03.564,14,,PULLING,11.180555,2.355931,11.180555,nan,15.0,15.0,15.0,-37.66,45.73,11.733123,-5.38,0.072,0.072,0.072
2026-06-27T18:06:03.964,14,,PULLING,9.880976,1.056351,11.180555,nan,15.0,15.0,15.0,-37.66,45.73,12.530985,0.0,0.072,0.072,0.072
2026-06-27T18:06:04.220,14,,PULLING,12.54497,3.720346,12.54497,nan,15.0,15.0,15.0,-37.66,45.73,13.050043,-8.07,0.072,0.072,0.072
2026-06-27T18:06:04.476,14,,PULLING,13.990951,5.166326,13.990951,nan,15.0,15.0,15.0,-37.66,45.73,13.556486,-10.76,0.072,0.072,0.072
2026-06-27T18:06:04.876,14,,PULLING,15.254262,6.429637,15.254262,nan,15.0,15.0,15.0,-37.66,45.73,14.355224,0.0,0.072,0.072,0.072
2026-06-27T18:06:05.132,14,,PULLING,13.224668,4.400043,15.254262,nan,15.0,15.0,15.0,-40.35,45.73,14.873459,0.0,0.072,0.072,0.072
2026-06-27T18:06:05.388,14,,PULLING,15.755566,6.930941,15.755566,nan,15.0,15.0,15.0,-40.35,48.42,15.380633,-10.76,0.072,0.072,0.072
2026-06-27T18:06:05.788,14,,PULLING,14.762897,5.938272,15.755566,nan,15.0,15.0,15.0,-40.35,45.73,16.178585,0.0,0.072,0.072,0.072
2026-06-27T18:06:06.044,14,,PULLING,12.45575,3.631125,15.755566,nan,15.0,15.0,15.0,-40.35,45.73,16.696699,-2.69,0.072,0.072,0.072
2026-06-27T18:06:06.300,14,peak,PULLING,6.89188,-1.932745,15.755566,15.755566,15.0,15.0,15.0,-40.35,45.73,17.204433,-5.38,0.072,0.072,0.072
2026-06-27T18:06:06.300,14,,PULLING,6.89188,-1.932745,15.755566,15.755566,15.0,15.0,15.0,-40.35,45.73,17.204433,-5.38,0.072,0.072,0.072
2026-06-27T18:06:06.700,14,,PULLING,9.237316,0.412692,15.755566,15.755566,15.0,15.0,15.0,-48.42,51.11,17.995652,8.07,0.072,0.072,0.072
2026-06-27T18:06:06.956,14,,PULLING,11.454823,2.630199,15.755566,15.755566,15.0,15.0,15.0,-40.35,51.11,18.522471,0.0,0.072,0.072,0.072
