timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-23T17:55:12.437,20,,PULLING,-0.064037,-15.681046,0.0,nan,20.0,20.0,20.0,-223.27,250.17,3.397997,0.0,1.0,1.0,1.0
2026-06-23T17:55:12.821,20,,PULLING,0.038879,-15.57813,0.038879,nan,20.0,20.0,20.0,-223.27,247.48,4.156754,10.76,1.0,1.0,1.0
2026-06-23T17:55:13.076,20,,PULLING,0.210891,-15.406118,0.210891,nan,20.0,20.0,20.0,-223.27,250.17,4.680793,-2.69,1.0,1.0,1.0
2026-06-23T17:55:13.333,20,,PULLING,0.489207,-15.127802,0.489207,nan,20.0,20.0,20.0,-223.27,250.17,5.188898,-5.38,1.0,1.0,1.0
2026-06-23T17:55:13.716,20,,PULLING,1.177747,-14.439262,1.177747,nan,20.0,20.0,20.0,-220.58,255.55,5.95933,0.0,1.0,1.0,1.0
2026-06-23T17:55:13.973,20,,PULLING,1.864381,-13.752628,1.864381,nan,20.0,20.0,20.0,-220.58,250.17,6.473774,-16.14,1.0,1.0,1.0
2026-06-23T17:55:14.228,20,,PULLING,2.311585,-13.305424,2.311585,nan,20.0,20.0,20.0,-220.58,250.17,6.981038,-18.83,1.0,1.0,1.0
2026-06-23T17:55:14.612,20,,PULLING,3.366215,-12.250794,3.366215,nan,20.0,20.0,20.0,-220.58,252.86,7.74249,-5.38,1.0,1.0,1.0
2026-06-23T17:55:14.868,20,,PULLING,3.90799,-11.709019,3.90799,nan,20.0,20.0,20.0,-220.58,255.55,8.264994,-32.28,1.0,1.0,1.0
2026-06-23T17:55:15.125,20,,PULLING,4.428957,-11.188052,4.428957,nan,20.0,20.0,20.0,-223.27,247.48,8.773563,-24.21,1.0,1.0,1.0
2026-06-23T17:55:15.508,20,,PULLING,5.008249,-10.60876,5.008249,nan,20.0,20.0,20.0,-223.27,247.48,9.52723,-13.45,1.0,1.0,1.0
2026-06-23T17:55:15.764,20,,PULLING,4.643817,-10.973192,5.008249,nan,20.0,20.0,20.0,-223.27,250.17,10.05696,-32.28,1.0,1.0,1.0
2026-06-23T17:55:16.020,20,,PULLING,4.951295,-10.665714,5.008249,nan,20.0,20.0,20.0,-220.58,252.86,10.565219,-37.66,1.0,1.0,1.0
2026-06-23T17:55:16.404,20,,PULLING,5.656422,-9.960587,5.656422,nan,20.0,20.0,20.0,-220.58,250.17,11.344965,-26.9,1.0,1.0,1.0
